Sensor_9_Humidity	1522983800	13.4
Sensor_9_AirPressure	1522983800	101250
Sensor_16_AirPressure	1522983800	101110
Sensor_40_Temperature	1522983800	20.8
Sensor_40_Humidity	1522983800	27.9
Sensor_40_AirPressure	1522983800	101090
Sensor_38_Temperature	1522983800	18.9
Sensor_38_Humidity	1522983800	31.1
Sensor_38_AirPressure	1522983800	101120
Sensor_22_Temperature	1522983800	19.9
Sensor_22_Humidity	1522983800	29.4
Sensor_22_AirPressure	1522983800	101100
Sensor_24_Temperature	1522983800	19.8
Sensor_24_AirPressure	1522983800	101150
Sensor_52_AirPressure	1522983800	100520
Sensor_42_Humidity	1522983800	19.9
Sensor_39_Humidity	1522983800	19.6
Sensor_39_AirPressure	1522983800	101110
Sensor_31_Humidity	1522983800	22.0
Sensor_31_AirPressure	1522983800	101080
Sensor_2_AirPressure	1522983800	101130
Sensor_46_Temperature	1522983800	18.1
Sensor_46_Humidity	1522983800	31.8
Sensor_46_AirPressure	1522983800	101100
Sensor_8_Temperature	1522983800	17.2
Sensor_8_Humidity	1522983800	34.3
Sensor_8_AirPressure	1522983800	101060
Sensor_58_Humidity	1522983800	14.7
Sensor_23_Temperature	1522983800	19.5
Sensor_23_Humidity	1522983800	30.2
Sensor_25_Humidity	1522983800	33.4
Sensor_25_AirPressure	1522983800	101050
Sensor_5_Temperature	1522983800	29.8
Sensor_5_AirPressure	1522983800	101250
Sensor_33_Temperature	1522983810	31.3
Sensor_33_Humidity	1522983810	14.7
Sensor_33_AirPressure	1522983810	101200
Sensor_56_Temperature	1522983810	17.0
Sensor_56_Humidity	1522983810	34.1
Sensor_36_Temperature	1522983810	17.7
Sensor_36_AirPressure	1522983810	101010
Sensor_15_Temperature	1522983810	31.1
Sensor_15_AirPressure	1522983810	101210
Sensor_45_Temperature	1522983810	26.8
Sensor_45_Humidity	1522983810	19.7
Sensor_45_AirPressure	1522983810	101280
Sensor_6_Temperature	1522983810	32.6
Sensor_6_Humidity	1522983810	14.3
Sensor_6_AirPressure	1522983810	101250
Sensor_54_Humidity	1522983810	27.7
Sensor_54_AirPressure	1522983810	96230
Sensor_21_AirPressure	1522983810	101140
Sensor_19_Humidity	1522983810	34.0
Sensor_19_AirPressure	1522983810	100970
Sensor_27_Temperature	1522983810	19.6
Sensor_27_Humidity	1522983810	29.9
Sensor_27_AirPressure	1522983810	101130
Sensor_4_AirPressure	1522983810	101040
Sensor_37_Temperature	1522983810	30.3
Sensor_37_AirPressure	1522983810	101130
Sensor_32_Temperature	1522983810	18.2
Sensor_32_Humidity	1522983810	32.2
Sensor_32_AirPressure	1522983810	101100
Sensor_7_Temperature	1522983810	25.6
Sensor_7_AirPressure	1522983810	100990
Sensor_44_Temperature	1522983810	31.5
Sensor_44_AirPressure	1522983810	101190
Sensor_55_Temperature	1522983810	29.8
Sensor_28_Humidity	1522983810	19.4
Sensor_28_AirPressure	1522983810	99940
Sensor_47_Humidity	1522983810	33.3
Sensor_47_AirPressure	1522983810	101220
Sensor_26_Temperature	1522983810	16.7
Sensor_26_Humidity	1522983810	36.0
Sensor_26_AirPressure	1522983810	101150
Sensor_26_Voltage	1522983810	2.98
Sensor_14_Temperature	1522983810	17.0
Sensor_49_Temperature	1522983810	31.7
Sensor_49_Humidity	1522983810	14.7
Sensor_49_AirPressure	1522983810	101050
Sensor_35_Temperature	1522983810	20.5
Sensor_35_AirPressure	1522983810	101160
Sensor_48_Temperature	1522983810	21.1
Sensor_48_Humidity	1522983810	28.7
Sensor_48_AirPressure	1522983810	101060
Sensor_34_AirPressure	1522983810	101010
Sensor_50_Temperature	1522983810	22.0
