Sensor_51_Humidity	1522987190	21.1
Sensor_30_Temperature	1522987190	22.4
Sensor_4_Humidity	1522987190	22.9
Sensor_30_Humidity	1522987190	25.7
Sensor_51_Temperature	1522987190	26.1
Sensor_18_Humidity	1522987190	27.9
Sensor_40_Humidity	1522987190	28.5
Sensor_35_Humidity	1522987190	29.1
Sensor_17_Temperature	1522987190	29.7
Sensor_27_Humidity	1522987190	29.7
Sensor_55_Temperature	1522987190	29.9
Sensor_57_Temperature	1522987190	31.2
Sensor_13_Humidity	1522987190	31.3
Sensor_56_Humidity	1522987190	31.7
Sensor_2_Humidity	1522987190	33.5
Sensor_53_Humidity	1522987190	33.5
Sensor_41_Humidity	1522987190	34.1
Sensor_19_Humidity	1522987190	34.4
Sensor_26_Humidity	1522987190	36.0
Sensor_54_AirPressure	1522987190	96210
Sensor_52_AirPressure	1522987200	100450
Sensor_58_AirPressure	1522987200	100890
Sensor_10_AirPressure	1522987200	100930
Sensor_46_AirPressure	1522987200	101030
Sensor_22_AirPressure	1522987200	101050
Sensor_16_AirPressure	1522987200	101080
Sensor_24_AirPressure	1522987200	101130
Sensor_42_AirPressure	1522987200	101160
Sensor_20_Humidity	1522987200	12.7
Sensor_58_Humidity	1522987200	14.5
Sensor_10_Temperature	1522987200	18.6
Sensor_46_Temperature	1522987200	19.1
Sensor_24_Temperature	1522987200	19.8
Sensor_23_Temperature	1522987200	20.8
Sensor_23_Humidity	1522987200	28.5
Sensor_52_Temperature	1522987200	29.1
Sensor_24_Humidity	1522987200	30.0
Sensor_46_Humidity	1522987200	31.1
Sensor_58_Temperature	1522987200	31.9
Sensor_10_Humidity	1522987200	32.3
Sensor_20_Temperature	1522987200	34.5
Sensor_16_Humidity	1522987200	35.8
Sensor_20_AirPressure	1522987200	99320
